trajectory_ID	taxon	abundance	time	type
5	Stre1	0.16308	9	simulation
5	Stre1	0.16265	9.1	simulation
5	Stre1	0.16216	9.2	simulation
5	Stre1	0.16148	9.3	simulation
5	Stre1	0.16094	9.4	simulation
5	Stre1	0.1601	9.5	simulation
5	Stre1	0.15957	9.6	simulation
5	Stre1	0.15898	9.7	simulation
5	Stre1	0.15845	9.8	simulation
5	Stre1	0.15753	9.9	simulation
5	Stre1	0.15693	10	simulation
5	Stre1	0.15629	10.1	simulation
5	Stre1	0.15596	10.2	simulation
5	Stre1	0.15516	10.3	simulation
5	Stre1	0.15438	10.4	simulation
5	Stre1	0.15377	10.5	simulation
5	Stre1	0.15317	10.6	simulation
5	Stre1	0.15232	10.7	simulation
5	Stre1	0.1515	10.8	simulation
5	Stre1	0.15097	10.9	simulation
5	Stre1	0.15015	11	simulation
5	Stre1	0.14942	11.1	simulation
5	Stre1	0.14876	11.2	simulation
5	Stre1	0.14803	11.3	simulation
5	Stre1	0.1471	11.4	simulation
5	Stre1	0.14658	11.5	simulation
5	Stre1	0.14619	11.6	simulation
5	Stre1	0.14578	11.7	simulation
5	Stre1	0.14509	11.8	simulation
5	Stre1	0.14439	11.9	simulation
5	Stre1	0.14344	12	simulation
5	Stre2	0.054526	2	simulation
5	Stre2	0.054963	2.1	simulation
5	Stre2	0.055393	2.2	simulation
5	Stre2	0.055818	2.3	simulation
5	Stre2	0.056232	2.4	simulation
5	Stre2	0.056643	2.5	simulation
5	Stre2	0.057046	2.6	simulation
5	Stre2	0.05744	2.7	simulation
5	Stre2	0.057832	2.8	simulation
5	Stre2	0.058208	2.9	simulation
5	Stre2	0.05858	3	simulation
5	Stre2	0.058937	3.1	simulation
5	Stre2	0.059309	3.2	simulation
5	Stre2	0.059659	3.3	simulation
5	Stre2	0.060003	3.4	simulation
5	Stre2	0.060334	3.5	simulation
5	Stre2	0.060661	3.6	simulation
5	Stre2	0.060986	3.7	simulation
5	Stre2	0.061297	3.8	simulation
5	Stre2	0.061583	3.9	simulation
5	Stre2	0.061874	4	simulation
5	Stre2	0.062161	4.1	simulation
5	Stre2	0.062468	4.2	simulation
5	Stre2	0.062745	4.3	simulation
5	Stre2	0.063021	4.4	simulation
5	Stre2	0.063306	4.5	simulation
5	Stre2	0.063551	4.6	simulation
5	Stre2	0.063802	4.7	simulation
5	Stre2	0.064066	4.8	simulation
5	Stre2	0.064331	4.9	simulation
5	Stre2	0.064547	5	simulation
5	Stre2	0.064769	5.1	simulation
5	Stre2	0.064984	5.2	simulation
5	Stre2	0.065212	5.3	simulation
5	Stre2	0.065438	5.4	simulation
5	Stre2	0.065632	5.5	simulation
5	Stre2	0.065827	5.6	simulation
5	Stre2	0.06602	5.7	simulation
5	Stre2	0.066199	5.8	simulation
5	Stre2	0.066392	5.9	simulation
5	Stre2	0.066565	6	simulation
5	Stre2	0.066741	6.1	simulation
5	Stre2	0.066873	6.2	simulation
5	Stre2	0.067037	6.3	simulation
5	Stre2	0.067175	6.4	simulation
5	Stre2	0.067311	6.5	simulation
5	Stre2	0.067436	6.6	simulation
5	Stre2	0.067609	6.7	simulation
5	Stre2	0.067753	6.8	simulation
5	Stre2	0.06789	6.9	simulation
5	Stre2	0.068012	7	simulation
5	Stre2	0.068129	7.1	simulation
5	Stre2	0.068229	7.2	simulation
5	Stre2	0.068329	7.3	simulation
5	Stre2	0.068463	7.4	simulation
5	Stre2	0.068587	7.5	simulation
5	Stre2	0.068672	7.6	simulation
5	Stre2	0.068779	7.7	simulation
5	Stre2	0.068929	7.8	simulation
5	Stre2	0.069066	7.9	simulation
5	Stre2	0.069174	8	simulation
5	Stre2	0.069275	8.1	simulation
5	Stre2	0.069385	8.2	simulation
5	Stre2	0.069484	8.3	simulation
5	Stre2	0.069545	8.4	simulation
5	Stre2	0.069629	8.5	simulation
5	Stre2	0.069681	8.6	simulation
5	Stre2	0.06973	8.7	simulation
5	Stre2	0.069867	8.8	simulation
5	Stre2	0.069936	8.9	simulation
5	Stre2	0.070031	9	simulation
5	Stre2	0.070138	9.1	simulation
5	Stre2	0.070195	9.2	simulation
5	Stre2	0.070247	9.3	simulation
5	Stre2	0.070329	9.4	simulation
5	Stre2	0.070375	9.5	simulation
5	Stre2	0.070445	9.6	simulation
5	Stre2	0.070498	9.7	simulation
5	Stre2	0.070552	9.8	simulation
5	Stre2	0.070635	9.9	simulation
5	Stre2	0.070681	10	simulation
5	Stre2	0.070734	10.1	simulation
5	Stre2	0.070791	10.2	simulation
5	Stre2	0.070826	10.3	simulation
5	Stre2	0.070872	10.4	simulation
5	Stre2	0.070922	10.5	simulation
5	Stre2	0.070971	10.6	simulation
5	Stre2	0.071047	10.7	simulation
5	Stre2	0.071109	10.8	simulation
5	Stre2	0.071147	10.9	simulation
5	Stre2	0.071214	11	simulation
5	Stre2	0.071251	11.1	simulation
5	Stre2	0.071266	11.2	simulation
5	Stre2	0.07129	11.3	simulation
5	Stre2	0.071322	11.4	simulation
5	Stre2	0.071354	11.5	simulation
5	Stre2	0.071385	11.6	simulation
5	Stre2	0.071415	11.7	simulation
5	Stre2	0.071456	11.8	simulation
5	Stre2	0.071525	11.9	simulation
5	Stre2	0.071592	12	simulation
6	Carnobacteriaceae	0.0086009	2	simulation
6	Carnobacteriaceae	0.0081564	2.1	simulation
6	Carnobacteriaceae	0.0077596	2.2	simulation
6	Carnobacteriaceae	0.0074061	2.3	simulation
6	Carnobacteriaceae	0.0070874	2.4	simulation
6	Carnobacteriaceae	0.0068026	2.5	simulation
6	Carnobacteriaceae	0.0065434	2.6	simulation
6	Carnobacteriaceae	0.0063049	2.7	simulation
6	Carnobacteriaceae	0.0060874	2.8	simulation
6	Carnobacteriaceae	0.0058914	2.9	simulation
6	Carnobacteriaceae	0.0057071	3	simulation
6	Carnobacteriaceae	0.0055387	3.1	simulation
6	Carnobacteriaceae	0.0053785	3.2	simulation
6	Carnobacteriaceae	0.0052266	3.3	simulation
6	Carnobacteriaceae	0.0050868	3.4	simulation
6	Carnobacteriaceae	0.0049591	3.5	simulation
6	Carnobacteriaceae	0.0048373	3.6	simulation
6	Carnobacteriaceae	0.0047221	3.7	simulation
6	Carnobacteriaceae	0.0046168	3.8	simulation
6	Carnobacteriaceae	0.0045094	3.9	simulation
6	Carnobacteriaceae	0.0044089	4	simulation
6	Carnobacteriaceae	0.004318	4.1	simulation
6	Carnobacteriaceae	0.0042285	4.2	simulation
6	Carnobacteriaceae	0.0041491	4.3	simulation
6	Carnobacteriaceae	0.0040673	4.4	simulation
6	Carnobacteriaceae	0.0039899	4.5	simulation
6	Carnobacteriaceae	0.0039107	4.6	simulation
6	Carnobacteriaceae	0.0038366	4.7	simulation
6	Carnobacteriaceae	0.0037686	4.8	simulation
6	Carnobacteriaceae	0.0037042	4.9	simulation
6	Carnobacteriaceae	0.0036429	5	simulation
6	Carnobacteriaceae	0.0035795	5.1	simulation
6	Carnobacteriaceae	0.0035202	5.2	simulation
6	Carnobacteriaceae	0.0034629	5.3	simulation
6	Carnobacteriaceae	0.0034083	5.4	simulation
6	Carnobacteriaceae	0.003358	5.5	simulation
6	Carnobacteriaceae	0.0033067	5.6	simulation
6	Carnobacteriaceae	0.003261	5.7	simulation
6	Carnobacteriaceae	0.0032143	5.8	simulation
6	Carnobacteriaceae	0.0031696	5.9	simulation
6	Carnobacteriaceae	0.0031228	6	simulation
6	Carnobacteriaceae	0.0030783	6.1	simulation
6	Carnobacteriaceae	0.0030404	6.2	simulation
6	Carnobacteriaceae	0.0029952	6.3	simulation
6	Carnobacteriaceae	0.0029519	6.4	simulation
6	Carnobacteriaceae	0.002915	6.5	simulation
6	Carnobacteriaceae	0.0028803	6.6	simulation
6	Carnobacteriaceae	0.0028403	6.7	simulation
6	Carnobacteriaceae	0.0027981	6.8	simulation
6	Carnobacteriaceae	0.0027666	6.9	simulation
6	Carnobacteriaceae	0.0027321	7	simulation
6	Carnobacteriaceae	0.0026961	7.1	simulation
6	Carnobacteriaceae	0.0026638	7.2	simulation
6	Carnobacteriaceae	0.0026288	7.3	simulation
6	Carnobacteriaceae	0.0025968	7.4	simulation
6	Carnobacteriaceae	0.0025689	7.5	simulation
6	Carnobacteriaceae	0.002544	7.6	simulation
6	Carnobacteriaceae	0.0025112	7.7	simulation
6	Carnobacteriaceae	0.0024845	7.8	simulation
6	Carnobacteriaceae	0.0024538	7.9	simulation
6	Carnobacteriaceae	0.0024272	8	simulation
6	Carnobacteriaceae	0.0024044	8.1	simulation
6	Carnobacteriaceae	0.0023742	8.2	simulation
6	Carnobacteriaceae	0.0023477	8.3	simulation
6	Carnobacteriaceae	0.002319	8.4	simulation
6	Carnobacteriaceae	0.0022943	8.5	simulation
6	Carnobacteriaceae	0.0022689	8.6	simulation
6	Carnobacteriaceae	0.0022438	8.7	simulation
6	Carnobacteriaceae	0.002219	8.8	simulation
6	Carnobacteriaceae	0.002198	8.9	simulation
6	Carnobacteriaceae	0.0021724	9	simulation
6	Carnobacteriaceae	0.0021501	9.1	simulation
6	Carnobacteriaceae	0.002129	9.2	simulation
6	Carnobacteriaceae	0.0021065	9.3	simulation
6	Carnobacteriaceae	0.0020855	9.4	simulation
6	Carnobacteriaceae	0.0020678	9.5	simulation
6	Carnobacteriaceae	0.0020491	9.6	simulation
6	Carnobacteriaceae	0.0020305	9.7	simulation
6	Carnobacteriaceae	0.0020135	9.8	simulation
6	Carnobacteriaceae	0.0019921	9.9	simulation
6	Carnobacteriaceae	0.0019745	10	simulation
6	Carnobacteriaceae	0.001956	10.1	simulation
6	Carnobacteriaceae	0.0019412	10.2	simulation
6	Carnobacteriaceae	0.0019241	10.3	simulation
6	Carnobacteriaceae	0.0019071	10.4	simulation
6	Carnobacteriaceae	0.0018923	10.5	simulation
6	Carnobacteriaceae	0.0018813	10.6	simulation
6	Carnobacteriaceae	0.0018634	10.7	simulation
6	Carnobacteriaceae	0.0018464	10.8	simulation
6	Carnobacteriaceae	0.0018326	10.9	simulation
6	Carnobacteriaceae	0.0018163	11	simulation
6	Carnobacteriaceae	0.0017987	11.1	simulation
6	Carnobacteriaceae	0.0017863	11.2	simulation
6	Carnobacteriaceae	0.0017694	11.3	simulation
6	Carnobacteriaceae	0.0017565	11.4	simulation
6	Carnobacteriaceae	0.0017398	11.5	simulation
6	Carnobacteriaceae	0.0017223	11.6	simulation
6	Carnobacteriaceae	0.0017103	11.7	simulation
6	Carnobacteriaceae	0.0016951	11.8	simulation
6	Carnobacteriaceae	0.0016824	11.9	simulation
6	Carnobacteriaceae	0.0016723	12	simulation
6	C1	0.018962	2	simulation
6	C1	0.019069	2.1	simulation
6	C1	0.019148	2.2	simulation
6	C1	0.019201	2.3	simulation
6	C1	0.019234	2.4	simulation
6	C1	0.019242	2.5	simulation
6	C1	0.019246	2.6	simulation
6	C1	0.019239	2.7	simulation
6	C1	0.019206	2.8	simulation
6	C1	0.019162	2.9	simulation
6	C1	0.019121	3	simulation
6	C1	0.019077	3.1	simulation
6	C1	0.019025	3.2	simulation
6	C1	0.018976	3.3	simulation
6	C1	0.018921	3.4	simulation
6	C1	0.018863	3.5	simulation
6	C1	0.01879	3.6	simulation
6	C1	0.018712	3.7	simulation
6	C1	0.01863	3.8	simulation
6	C1	0.018566	3.9	simulation
6	C1	0.018487	4	simulation
6	C1	0.018414	4.1	simulation
6	C1	0.018336	4.2	simulation
6	C1	0.018257	4.3	simulation
6	C1	0.018185	4.4	simulation
6	C1	0.018107	4.5	simulation
6	C1	0.018025	4.6	simulation
6	C1	0.017937	4.7	simulation
6	C1	0.017846	4.8	simulation
6	C1	0.017755	4.9	simulation
6	C1	0.017664	5	simulation
6	C1	0.017587	5.1	simulation
6	C1	0.017492	5.2	simulation
6	C1	0.017393	5.3	simulation
6	C1	0.017318	5.4	simulation
6	C1	0.017247	5.5	simulation
6	C1	0.017166	5.6	simulation
6	C1	0.017089	5.7	simulation
6	C1	0.017016	5.8	simulation
6	C1	0.01695	5.9	simulation
6	C1	0.016873	6	simulation
6	C1	0.016795	6.1	simulation
6	C1	0.016719	6.2	simulation
6	C1	0.016643	6.3	simulation
6	C1	0.016572	6.4	simulation
6	C1	0.016501	6.5	simulation
6	C1	0.016442	6.6	simulation
6	C1	0.016377	6.7	simulation
6	C1	0.016315	6.8	simulation
6	C1	0.01624	6.9	simulation
6	C1	0.016182	7	simulation
6	C1	0.016151	7.1	simulation
6	C1	0.016098	7.2	simulation
6	C1	0.016034	7.3	simulation
6	C1	0.01596	7.4	simulation
6	C1	0.015909	7.5	simulation
6	C1	0.015854	7.6	simulation
6	C1	0.015791	7.7	simulation
6	C1	0.015734	7.8	simulation
6	C1	0.015681	7.9	simulation
6	C1	0.015649	8	simulation
6	C1	0.015593	8.1	simulation
6	C1	0.015557	8.2	simulation
6	C1	0.015508	8.3	simulation
6	C1	0.015461	8.4	simulation
6	C1	0.015436	8.5	simulation
6	C1	0.015376	8.6	simulation
6	C1	0.015336	8.7	simulation
6	C1	0.015283	8.8	simulation
6	C1	0.015237	8.9	simulation
6	C1	0.015197	9	simulation
6	C1	0.015152	9.1	simulation
6	C1	0.015114	9.2	simulation
6	C1	0.015069	9.3	simulation
6	C1	0.015025	9.4	simulation
6	C1	0.014987	9.5	simulation
6	C1	0.014954	9.6	simulation
6	C1	0.014929	9.7	simulation
6	C1	0.014886	9.8	simulation
6	C1	0.014853	9.9	simulation
6	C1	0.014814	10	simulation
6	C1	0.014792	10.1	simulation
6	C1	0.014748	10.2	simulation
6	C1	0.014717	10.3	simulation
6	C1	0.014678	10.4	simulation
6	C1	0.014644	10.5	simulation
6	C1	0.014627	10.6	simulation
6	C1	0.014584	10.7	simulation
6	C1	0.014553	10.8	simulation
6	C1	0.014526	10.9	simulation
6	C1	0.014501	11	simulation
6	C1	0.014486	11.1	simulation
6	C1	0.014472	11.2	simulation
6	C1	0.014455	11.3	simulation
6	C1	0.014447	11.4	simulation
6	C1	0.014432	11.5	simulation
6	C1	0.014425	11.6	simulation
6	C1	0.014393	11.7	simulation
6	C1	0.014384	11.8	simulation
6	C1	0.014362	11.9	simulation
6	C1	0.014343	12	simulation
6	C2	0.025948	2	simulation
6	C2	0.022631	2.1	simulation
6	C2	0.020179	2.2	simulation
6	C2	0.018324	2.3	simulation
6	C2	0.016858	2.4	simulation
6	C2	0.015655	2.5	simulation
6	C2	0.014649	2.6	simulation
6	C2	0.01379	2.7	simulation
6	C2	0.01306	2.8	simulation
6	C2	0.012419	2.9	simulation
6	C2	0.011851	3	simulation
6	C2	0.011356	3.1	simulation
6	C2	0.010911	3.2	simulation
6	C2	0.010517	3.3	simulation
6	C2	0.010141	3.4	simulation
6	C2	0.0098103	3.5	simulation
6	C2	0.0095033	3.6	simulation
6	C2	0.009241	3.7	simulation
6	C2	0.00897	3.8	simulation
6	C2	0.008732	3.9	simulation
6	C2	0.0084918	4	simulation
6	C2	0.0082701	4.1	simulation
6	C2	0.00806	4.2	simulation
6	C2	0.0078849	4.3	simulation
6	C2	0.0077096	4.4	simulation
6	C2	0.0075529	4.5	simulation
6	C2	0.0074037	4.6	simulation
6	C2	0.0072378	4.7	simulation
6	C2	0.007107	4.8	simulation
6	C2	0.0069819	4.9	simulation
6	C2	0.0068592	5	simulation
6	C2	0.0067367	5.1	simulation
6	C2	0.0066185	5.2	simulation
6	C2	0.006528	5.3	simulation
6	C2	0.0064386	5.4	simulation
6	C2	0.006339	5.5	simulation
6	C2	0.0062619	5.6	simulation
6	C2	0.0061697	5.7	simulation
6	C2	0.0060896	5.8	simulation
6	C2	0.0060093	5.9	simulation
6	C2	0.0059295	6	simulation
6	C2	0.0058606	6.1	simulation
6	C2	0.0057916	6.2	simulation
6	C2	0.0057208	6.3	simulation
6	C2	0.0056653	6.4	simulation
6	C2	0.0056041	6.5	simulation
6	C2	0.0055505	6.6	simulation
6	C2	0.0055058	6.7	simulation
6	C2	0.0054496	6.8	simulation
6	C2	0.0054022	6.9	simulation
6	C2	0.0053612	7	simulation
6	C2	0.0053116	7.1	simulation
6	C2	0.0052719	7.2	simulation
6	C2	0.0052303	7.3	simulation
6	C2	0.0051956	7.4	simulation
6	C2	0.005143	7.5	simulation
6	C2	0.0051015	7.6	simulation
6	C2	0.0050611	7.7	simulation
6	C2	0.0050219	7.8	simulation
6	C2	0.0049854	7.9	simulation
6	C2	0.0049456	8	simulation
6	C2	0.004899	8.1	simulation
6	C2	0.0048604	8.2	simulation
6	C2	0.0048284	8.3	simulation
6	C2	0.0047918	8.4	simulation
6	C2	0.0047688	8.5	simulation
6	C2	0.0047404	8.6	simulation
6	C2	0.0047072	8.7	simulation
6	C2	0.0046756	8.8	simulation
6	C2	0.0046492	8.9	simulation
6	C2	0.0046125	9	simulation
6	C2	0.0045856	9.1	simulation
6	C2	0.0045666	9.2	simulation
6	C2	0.0045296	9.3	simulation
6	C2	0.0045018	9.4	simulation
6	C2	0.0044835	9.5	simulation
6	C2	0.0044603	9.6	simulation
6	C2	0.0044331	9.7	simulation
6	C2	0.0044104	9.8	simulation
6	C2	0.0043821	9.9	simulation
6	C2	0.0043635	10	simulation
6	C2	0.0043384	10.1	simulation
6	C2	0.0043182	10.2	simulation
6	C2	0.0042986	10.3	simulation
6	C2	0.0042814	10.4	simulation
6	C2	0.0042525	10.5	simulation
6	C2	0.0042461	10.6	simulation
6	C2	0.0042443	10.7	simulation
6	C2	0.00422	10.8	simulation
6	C2	0.0041996	10.9	simulation
6	C2	0.0041768	11	simulation
6	C2	0.0041567	11.1	simulation
6	C2	0.0041402	11.2	simulation
6	C2	0.0041246	11.3	simulation
6	C2	0.0041164	11.4	simulation
6	C2	0.0041041	11.5	simulation
6	C2	0.0040844	11.6	simulation
6	C2	0.004072	11.7	simulation
6	C2	0.0040623	11.8	simulation
6	C2	0.0040473	11.9	simulation
6	C2	0.0040229	12	simulation
6	M1	0.090818	2	simulation
6	M1	0.09308	2.1	simulation
6	M1	0.095369	2.2	simulation
6	M1	0.097677	2.3	simulation
6	M1	0.10001	2.4	simulation
6	M1	0.10238	2.5	simulation
6	M1	0.10479	2.6	simulation
6	M1	0.10722	2.7	simulation
6	M1	0.10966	2.8	simulation
6	M1	0.11212	2.9	simulation
6	M1	0.11463	3	simulation
6	M1	0.11713	3.1	simulation
6	M1	0.11963	3.2	simulation
6	M1	0.12214	3.3	simulation
6	M1	0.12467	3.4	simulation
6	M1	0.12722	3.5	simulation
6	M1	0.12971	3.6	simulation
6	M1	0.13234	3.7	simulation
6	M1	0.13487	3.8	simulation
6	M1	0.13745	3.9	simulation
6	M1	0.13998	4	simulation
6	M1	0.14262	4.1	simulation
6	M1	0.14527	4.2	simulation
6	M1	0.14772	4.3	simulation
6	M1	0.15022	4.4	simulation
6	M1	0.15274	4.5	simulation
6	M1	0.15534	4.6	simulation
6	M1	0.15768	4.7	simulation
6	M1	0.16006	4.8	simulation
6	M1	0.16253	4.9	simulation
6	M1	0.16501	5	simulation
6	M1	0.16751	5.1	simulation
6	M1	0.16984	5.2	simulation
6	M1	0.17225	5.3	simulation
6	M1	0.17477	5.4	simulation
6	M1	0.17692	5.5	simulation
6	M1	0.17931	5.6	simulation
6	M1	0.18161	5.7	simulation
6	M1	0.18389	5.8	simulation
6	M1	0.18627	5.9	simulation
6	M1	0.18864	6	simulation
6	M1	0.19079	6.1	simulation
6	M1	0.19293	6.2	simulation
6	M1	0.1949	6.3	simulation
6	M1	0.19727	6.4	simulation
6	M1	0.19921	6.5	simulation
6	M1	0.20122	6.6	simulation
6	M1	0.20309	6.7	simulation
6	M1	0.2052	6.8	simulation
6	M1	0.20706	6.9	simulation
6	M1	0.20891	7	simulation
6	M1	0.21065	7.1	simulation
6	M1	0.21246	7.2	simulation
6	M1	0.21405	7.3	simulation
6	M1	0.21588	7.4	simulation
6	M1	0.21754	7.5	simulation
6	M1	0.21909	7.6	simulation
6	M1	0.22044	7.7	simulation
6	M1	0.22208	7.8	simulation
6	M1	0.22346	7.9	simulation
6	M1	0.22487	8	simulation
6	M1	0.22598	8.1	simulation
6	M1	0.22723	8.2	simulation
6	M1	0.22864	8.3	simulation
6	M1	0.23022	8.4	simulation
6	M1	0.23143	8.5	simulation
6	M1	0.23246	8.6	simulation
6	M1	0.23367	8.7	simulation
6	M1	0.23494	8.8	simulation
6	M1	0.23615	8.9	simulation
6	M1	0.23716	9	simulation
6	M1	0.23836	9.1	simulation
6	M1	0.23969	9.2	simulation
6	M1	0.24078	9.3	simulation
6	M1	0.24153	9.4	simulation
6	M1	0.24248	9.5	simulation
6	M1	0.24356	9.6	simulation
6	M1	0.24439	9.7	simulation
6	M1	0.24508	9.8	simulation
6	M1	0.24604	9.9	simulation
6	M1	0.24661	10	simulation
6	M1	0.24737	10.1	simulation
6	M1	0.24814	10.2	simulation
6	M1	0.24902	10.3	simulation
6	M1	0.24983	10.4	simulation
6	M1	0.25062	10.5	simulation
6	M1	0.25133	10.6	simulation
6	M1	0.25213	10.7	simulation
6	M1	0.25285	10.8	simulation
6	M1	0.25345	10.9	simulation
6	M1	0.2542	11	simulation
6	M1	0.25481	11.1	simulation
6	M1	0.25537	11.2	simulation
6	M1	0.25576	11.3	simulation
6	M1	0.25646	11.4	simulation
6	M1	0.25722	11.5	simulation
6	M1	0.25788	11.6	simulation
6	M1	0.25858	11.7	simulation
6	M1	0.2591	11.8	simulation
6	M1	0.25965	11.9	simulation
6	M1	0.26054	12	simulation
6	M2	0	2	simulation
6	M2	0	2.1	simulation
6	M2	0	2.2	simulation
6	M2	0	2.3	simulation
6	M2	0	2.4	simulation
6	M2	0	2.5	simulation
6	M2	0	2.6	simulation
6	M2	0	2.7	simulation
6	M2	0	2.8	simulation
6	M2	0	2.9	simulation
6	M2	0	3	simulation
6	M2	0	3.1	simulation
6	M2	0	3.2	simulation
6	M2	0	3.3	simulation
6	M2	0	3.4	simulation
6	M2	0	3.5	simulation
6	M2	0	3.6	simulation
6	M2	0	3.7	simulation
6	M2	0	3.8	simulation
6	M2	0	3.9	simulation
6	M2	0	4	simulation
6	M2	0	4.1	simulation
6	M2	0	4.2	simulation
6	M2	0	4.3	simulation
6	M2	0	4.4	simulation
6	M2	0	4.5	simulation
6	M2	0	4.6	simulation
6	M2	0	4.7	simulation
6	M2	0	4.8	simulation
6	M2	0	4.9	simulation
6	M2	0	5	simulation
6	M2	0	5.1	simulation
6	M2	0	5.2	simulation
6	M2	0	5.3	simulation
6	M2	0	5.4	simulation
6	M2	0	5.5	simulation
6	M2	0	5.6	simulation
6	M2	0	5.7	simulation
6	M2	0	5.8	simulation
6	M2	0	5.9	simulation
6	M2	0	6	simulation
6	M2	0	6.1	simulation
6	M2	0	6.2	simulation
6	M2	0	6.3	simulation
6	M2	0	6.4	simulation
6	M2	0	6.5	simulation
6	M2	0	6.6	simulation
6	M2	0	6.7	simulation
6	M2	0	6.8	simulation
6	M2	0	6.9	simulation
6	M2	0	7	simulation
6	M2	0	7.1	simulation
6	M2	0	7.2	simulation
6	M2	0	7.3	simulation
6	M2	0	7.4	simulation
6	M2	0	7.5	simulation
6	M2	0	7.6	simulation
6	M2	0	7.7	simulation
6	M2	0	7.8	simulation
6	M2	0	7.9	simulation
6	M2	0	8	simulation
6	M2	0	8.1	simulation
6	M2	0	8.2	simulation
6	M2	0	8.3	simulation
6	M2	0	8.4	simulation
6	M2	0	8.5	simulation
6	M2	0	8.6	simulation
6	M2	0	8.7	simulation
6	M2	0	8.8	simulation
6	M2	0	8.9	simulation
6	M2	0	9	simulation
6	M2	0	9.1	simulation
6	M2	0	9.2	simulation
6	M2	0	9.3	simulation
6	M2	0	9.4	simulation
6	M2	0	9.5	simulation
6	M2	0	9.6	simulation
6	M2	0	9.7	simulation
6	M2	0	9.8	simulation
6	M2	0	9.9	simulation
6	M2	0	10	simulation
6	M2	0	10.1	simulation
6	M2	0	10.2	simulation
6	M2	0	10.3	simulation
6	M2	0	10.4	simulation
6	M2	0	10.5	simulation
6	M2	0	10.6	simulation
6	M2	0	10.7	simulation
6	M2	0	10.8	simulation
6	M2	0	10.9	simulation
6	M2	0	11	simulation
6	M2	0	11.1	simulation
6	M2	0	11.2	simulation
6	M2	0	11.3	simulation
6	M2	0	11.4	simulation
6	M2	0	11.5	simulation
6	M2	0	11.6	simulation
6	M2	0	11.7	simulation
6	M2	0	11.8	simulation
6	M2	0	11.9	simulation
6	M2	0	12	simulation
6	M3	0.016966	2	simulation
6	M3	0.016421	2.1	simulation
6	M3	0.015912	2.2	simulation
6	M3	0.015435	2.3	simulation
6	M3	0.014989	2.4	simulation
6	M3	0.014572	2.5	simulation
6	M3	0.014179	2.6	simulation
6	M3	0.013811	2.7	simulation
6	M3	0.013464	2.8	simulation
6	M3	0.013137	2.9	simulation
6	M3	0.012825	3	simulation
6	M3	0.012531	3.1	simulation
6	M3	0.012252	3.2	simulation
6	M3	0.011985	3.3	simulation
6	M3	0.011732	3.4	simulation
6	M3	0.011491	3.5	simulation
6	M3	0.011262	3.6	simulation
6	M3	0.011041	3.7	simulation
6	M3	0.010827	3.8	simulation
6	M3	0.010624	3.9	simulation
6	M3	0.010432	4	simulation
6	M3	0.010244	4.1	simulation
6	M3	0.010067	4.2	simulation
6	M3	0.0098977	4.3	simulation
6	M3	0.0097311	4.4	simulation
6	M3	0.009577	4.5	simulation
6	M3	0.0094236	4.6	simulation
6	M3	0.0092747	4.7	simulation
6	M3	0.0091302	4.8	simulation
6	M3	0.0089895	4.9	simulation
6	M3	0.0088554	5	simulation
6	M3	0.0087243	5.1	simulation
6	M3	0.0086048	5.2	simulation
6	M3	0.0084861	5.3	simulation
6	M3	0.0083699	5.4	simulation
6	M3	0.0082619	5.5	simulation
6	M3	0.008154	5.6	simulation
6	M3	0.0080531	5.7	simulation
6	M3	0.0079565	5.8	simulation
6	M3	0.0078593	5.9	simulation
6	M3	0.0077692	6	simulation
6	M3	0.007677	6.1	simulation
6	M3	0.0075906	6.2	simulation
6	M3	0.0074982	6.3	simulation
6	M3	0.0074153	6.4	simulation
6	M3	0.0073337	6.5	simulation
6	M3	0.0072467	6.6	simulation
6	M3	0.007174	6.7	simulation
6	M3	0.0071018	6.8	simulation
6	M3	0.0070315	6.9	simulation
6	M3	0.0069615	7	simulation
6	M3	0.0068909	7.1	simulation
6	M3	0.0068243	7.2	simulation
6	M3	0.0067601	7.3	simulation
6	M3	0.0067044	7.4	simulation
6	M3	0.0066422	7.5	simulation
6	M3	0.0065814	7.6	simulation
6	M3	0.0065231	7.7	simulation
6	M3	0.006465	7.8	simulation
6	M3	0.0064129	7.9	simulation
6	M3	0.0063601	8	simulation
6	M3	0.0063048	8.1	simulation
6	M3	0.0062522	8.2	simulation
6	M3	0.0061997	8.3	simulation
6	M3	0.0061488	8.4	simulation
6	M3	0.0060986	8.5	simulation
6	M3	0.0060495	8.6	simulation
6	M3	0.0059975	8.7	simulation
6	M3	0.0059531	8.8	simulation
6	M3	0.0059143	8.9	simulation
6	M3	0.0058697	9	simulation
6	M3	0.005827	9.1	simulation
6	M3	0.0057884	9.2	simulation
6	M3	0.0057512	9.3	simulation
6	M3	0.005709	9.4	simulation
6	M3	0.0056673	9.5	simulation
6	M3	0.0056232	9.6	simulation
6	M3	0.005586	9.7	simulation
6	M3	0.0055469	9.8	simulation
6	M3	0.0055107	9.9	simulation
6	M3	0.005475	10	simulation
6	M3	0.0054415	10.1	simulation
6	M3	0.0054082	10.2	simulation
6	M3	0.0053717	10.3	simulation
6	M3	0.0053364	10.4	simulation
6	M3	0.0053105	10.5	simulation
6	M3	0.0052767	10.6	simulation
6	M3	0.0052444	10.7	simulation
6	M3	0.0052136	10.8	simulation
6	M3	0.0051833	10.9	simulation
6	M3	0.0051526	11	simulation
6	M3	0.0051243	11.1	simulation
6	M3	0.0050978	11.2	simulation
